ID;DATE;ISO_3;PAYS;ID_PAYS;REGION;ID_REGION;CONTAMINES;DECES;GUERIS;CONTAMINES_FEMME;CONTAMINES_HOMME;CONTAMINES_GENRE_NON_SPECIFIE;SOURCE;
834;30/04/2020;GHA;Ghana;4;Ashanti;26;0;0;;0;0;0;Service de la Santé du Ghana;
835;30/04/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
836;30/04/2020;GHA;Ghana;4;Central;28;0;0;;0;0;0;Service de la Santé du Ghana;
837;30/04/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
838;30/04/2020;GHA;Ghana;4;Greater Accra;30;0;0;;0;0;0;Service de la Santé du Ghana;
839;30/04/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
840;30/04/2020;GHA;Ghana;4;Western;32;0;0;;0;0;0;Service de la Santé du Ghana;
841;30/04/2020;GHA;Ghana;4;Eastern;33;0;0;;0;0;0;Service de la Santé du Ghana;
842;30/04/2020;GHA;Ghana;4;Upper West;34;0;0;;0;0;0;Service de la Santé du Ghana;
843;30/04/2020;GHA;Ghana;4;Volta;35;0;0;;0;0;0;Service de la Santé du Ghana;
844;30/04/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
845;30/04/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
846;30/04/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
847;30/04/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
848;30/04/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
849;30/04/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
850;30/04/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
851;01/05/2020;GHA;Ghana;4;Ashanti;26;18;;;;;18;Service de la Santé du Ghana;
852;01/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;;;0;0;0;Service de la Santé du Ghana;
853;01/05/2020;GHA;Ghana;4;Central;28;0;;;0;0;0;Service de la Santé du Ghana;
854;01/05/2020;GHA;Ghana;4;Upper East;29;0;;;0;0;0;Service de la Santé du Ghana;
855;01/05/2020;GHA;Ghana;4;Greater Accra;30;57;;;;;57;Service de la Santé du Ghana;
856;01/05/2020;GHA;Ghana;4;Northern;31;0;;;0;0;0;Service de la Santé du Ghana;
857;01/05/2020;GHA;Ghana;4;Western;32;0;;;0;0;0;Service de la Santé du Ghana;
858;01/05/2020;GHA;Ghana;4;Eastern;33;17;;;;;17;Service de la Santé du Ghana;
859;01/05/2020;GHA;Ghana;4;Upper West;34;0;;;0;0;0;Service de la Santé du Ghana;
860;01/05/2020;GHA;Ghana;4;Volta;35;0;;;0;0;0;Service de la Santé du Ghana;
861;01/05/2020;GHA;Ghana;4;Oti;36;0;;;0;0;0;Service de la Santé du Ghana;
862;01/05/2020;GHA;Ghana;4;North East;37;0;;;0;0;0;Service de la Santé du Ghana;
863;01/05/2020;GHA;Ghana;4;Western North;38;3;;;;;3;Service de la Santé du Ghana;
864;01/05/2020;GHA;Ghana;4;Savannah;39;0;;;0;0;0;Service de la Santé du Ghana;
865;01/05/2020;GHA;Ghana;4;Bono;40;0;;;0;0;0;Service de la Santé du Ghana;
866;01/05/2020;GHA;Ghana;4;Bono East;41;0;;;0;0;0;Service de la Santé du Ghana;
867;01/05/2020;GHA;Ghana;4;Non spécifié;42;0;1;;0;0;0;Service de la Santé du Ghana;
868;02/05/2020;GHA;Ghana;4;Ashanti;26;7;0;;;;7;Service de la Santé du Ghana;
869;02/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
870;02/05/2020;GHA;Ghana;4;Central;28;17;0;;;;17;Service de la Santé du Ghana;
871;02/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
872;02/05/2020;GHA;Ghana;4;Greater Accra;30;480;0;;;;480;Service de la Santé du Ghana;
873;02/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
874;02/05/2020;GHA;Ghana;4;Western;32;12;0;;;;12;Service de la Santé du Ghana;
875;02/05/2020;GHA;Ghana;4;Eastern;33;7;0;;;;7;Service de la Santé du Ghana;
876;02/05/2020;GHA;Ghana;4;Upper West;34;9;0;;;;9;Service de la Santé du Ghana;
877;02/05/2020;GHA;Ghana;4;Volta;35;14;0;;;;14;Service de la Santé du Ghana;
878;02/05/2020;GHA;Ghana;4;Oti;36;4;0;;;;4;Service de la Santé du Ghana;
879;02/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
880;02/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
881;02/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
882;02/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
883;02/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
884;02/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
885;03/05/2020;GHA;Ghana;4;Ashanti;26;0;0;;0;0;0;Service de la Santé du Ghana;
886;03/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
887;03/05/2020;GHA;Ghana;4;Central;28;0;0;;0;0;0;Service de la Santé du Ghana;
888;03/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
889;03/05/2020;GHA;Ghana;4;Greater Accra;30;0;0;;0;0;0;Service de la Santé du Ghana;
890;03/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
891;03/05/2020;GHA;Ghana;4;Western;32;0;0;;0;0;0;Service de la Santé du Ghana;
892;03/05/2020;GHA;Ghana;4;Eastern;33;0;0;;0;0;0;Service de la Santé du Ghana;
893;03/05/2020;GHA;Ghana;4;Upper West;34;0;0;;0;0;0;Service de la Santé du Ghana;
894;03/05/2020;GHA;Ghana;4;Volta;35;0;0;;0;0;0;Service de la Santé du Ghana;
895;03/05/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
896;03/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
897;03/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
898;03/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
899;03/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
900;03/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
901;03/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
902;04/05/2020;GHA;Ghana;4;Ashanti;26;0;0;;0;0;0;Service de la Santé du Ghana;
903;04/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
904;04/05/2020;GHA;Ghana;4;Central;28;0;0;;0;0;0;Service de la Santé du Ghana;
905;04/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
906;04/05/2020;GHA;Ghana;4;Greater Accra;30;0;0;;0;0;0;Service de la Santé du Ghana;
907;04/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
908;04/05/2020;GHA;Ghana;4;Western;32;0;0;;0;0;0;Service de la Santé du Ghana;
909;04/05/2020;GHA;Ghana;4;Eastern;33;0;0;;0;0;0;Service de la Santé du Ghana;
910;04/05/2020;GHA;Ghana;4;Upper West;34;0;0;;0;0;0;Service de la Santé du Ghana;
911;04/05/2020;GHA;Ghana;4;Volta;35;0;0;;0;0;0;Service de la Santé du Ghana;
912;04/05/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
913;04/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
914;04/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
915;04/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
916;04/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
917;04/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
918;04/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
919;05/05/2020;GHA;Ghana;4;Ashanti;26;0;0;;0;0;0;Service de la Santé du Ghana;
920;05/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
921;05/05/2020;GHA;Ghana;4;Central;28;0;0;;0;0;0;Service de la Santé du Ghana;
922;05/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
923;05/05/2020;GHA;Ghana;4;Greater Accra;30;0;0;;0;0;0;Service de la Santé du Ghana;
924;05/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
925;05/05/2020;GHA;Ghana;4;Western;32;0;0;;0;0;0;Service de la Santé du Ghana;
926;05/05/2020;GHA;Ghana;4;Eastern;33;0;0;;0;0;0;Service de la Santé du Ghana;
927;05/05/2020;GHA;Ghana;4;Upper West;34;0;0;;0;0;0;Service de la Santé du Ghana;
928;05/05/2020;GHA;Ghana;4;Volta;35;0;0;;0;0;0;Service de la Santé du Ghana;
929;05/05/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
930;05/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
931;05/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
932;05/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
933;05/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
934;05/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
935;05/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
936;06/05/2020;GHA;Ghana;4;Ashanti;26;41;0;;;;41;Service de la Santé du Ghana;
937;06/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
938;06/05/2020;GHA;Ghana;4;Central;28;12;0;;;;12;Service de la Santé du Ghana;
939;06/05/2020;GHA;Ghana;4;Upper East;29;7;0;;;;7;Service de la Santé du Ghana;
940;06/05/2020;GHA;Ghana;4;Greater Accra;30;247;0;;;;247;Service de la Santé du Ghana;
941;06/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
942;06/05/2020;GHA;Ghana;4;Western;32;11;0;;;;11;Service de la Santé du Ghana;
943;06/05/2020;GHA;Ghana;4;Eastern;33;1;0;;;;1;Service de la Santé du Ghana;
944;06/05/2020;GHA;Ghana;4;Upper West;34;0;0;;0;0;0;Service de la Santé du Ghana;
945;06/05/2020;GHA;Ghana;4;Volta;35;0;0;;0;0;0;Service de la Santé du Ghana;
946;06/05/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
947;06/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
948;06/05/2020;GHA;Ghana;4;Western North;38;52;0;;;;52;Service de la Santé du Ghana;
949;06/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
950;06/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
951;06/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
952;06/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
953;07/05/2020;GHA;Ghana;4;Ashanti;26;0;0;;0;0;0;Service de la Santé du Ghana;
954;07/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
955;07/05/2020;GHA;Ghana;4;Central;28;0;0;;0;0;0;Service de la Santé du Ghana;
956;07/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
957;07/05/2020;GHA;Ghana;4;Greater Accra;30;0;0;;0;0;0;Service de la Santé du Ghana;
958;07/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
959;07/05/2020;GHA;Ghana;4;Western;32;0;0;;0;0;0;Service de la Santé du Ghana;
960;07/05/2020;GHA;Ghana;4;Eastern;33;0;0;;0;0;0;Service de la Santé du Ghana;
961;07/05/2020;GHA;Ghana;4;Upper West;34;0;0;;0;0;0;Service de la Santé du Ghana;
962;07/05/2020;GHA;Ghana;4;Volta;35;0;0;;0;0;0;Service de la Santé du Ghana;
963;07/05/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
964;07/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
965;07/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
966;07/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
967;07/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
968;07/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
969;07/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
970;08/05/2020;GHA;Ghana;4;Ashanti;26;45;0;;;;45;Service de la Santé du Ghana;
971;08/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
972;08/05/2020;GHA;Ghana;4;Central;28;8;0;;;;8;Service de la Santé du Ghana;
973;08/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
974;08/05/2020;GHA;Ghana;4;Greater Accra;30;857;0;;;;857;Service de la Santé du Ghana;
975;08/05/2020;GHA;Ghana;4;Northern;31;3;0;;;;3;Service de la Santé du Ghana;
976;08/05/2020;GHA;Ghana;4;Western;32;3;0;;;;3;Service de la Santé du Ghana;
977;08/05/2020;GHA;Ghana;4;Eastern;33;1;0;;;;1;Service de la Santé du Ghana;
978;08/05/2020;GHA;Ghana;4;Upper West;34;1;0;;;;1;Service de la Santé du Ghana;
979;08/05/2020;GHA;Ghana;4;Volta;35;2;0;;;;2;Service de la Santé du Ghana;
980;08/05/2020;GHA;Ghana;4;Oti;36;1;0;;;;1;Service de la Santé du Ghana;
981;08/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
982;08/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
983;08/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
984;08/05/2020;GHA;Ghana;4;Bono;40;1;0;;;;1;Service de la Santé du Ghana;
985;08/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
986;08/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
987;09/05/2020;GHA;Ghana;4;Ashanti;26;42;;;;;42;Service de la Santé du Ghana;
988;09/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;;;0;0;0;Service de la Santé du Ghana;
989;09/05/2020;GHA;Ghana;4;Central;28;4;;;;;4;Service de la Santé du Ghana;
990;09/05/2020;GHA;Ghana;4;Upper East;29;0;;;0;0;0;Service de la Santé du Ghana;
991;09/05/2020;GHA;Ghana;4;Greater Accra;30;205;;;;;205;Service de la Santé du Ghana;
992;09/05/2020;GHA;Ghana;4;Northern;31;0;;;0;0;0;Service de la Santé du Ghana;
993;09/05/2020;GHA;Ghana;4;Western;32;0;;;0;0;0;Service de la Santé du Ghana;
994;09/05/2020;GHA;Ghana;4;Eastern;33;0;;;0;0;0;Service de la Santé du Ghana;
995;09/05/2020;GHA;Ghana;4;Upper West;34;0;;;0;0;0;Service de la Santé du Ghana;
996;09/05/2020;GHA;Ghana;4;Volta;35;0;;;0;0;0;Service de la Santé du Ghana;
997;09/05/2020;GHA;Ghana;4;Oti;36;0;;;0;0;0;Service de la Santé du Ghana;
998;09/05/2020;GHA;Ghana;4;North East;37;0;;;0;0;0;Service de la Santé du Ghana;
999;09/05/2020;GHA;Ghana;4;Western North;38;0;;;0;0;0;Service de la Santé du Ghana;
1000;09/05/2020;GHA;Ghana;4;Savannah;39;0;;;0;0;0;Service de la Santé du Ghana;
1001;09/05/2020;GHA;Ghana;4;Bono;40;0;;;0;0;0;Service de la Santé du Ghana;
1002;09/05/2020;GHA;Ghana;4;Bono East;41;0;;;0;0;0;Service de la Santé du Ghana;
1003;09/05/2020;GHA;Ghana;4;Non spécifié;42;0;4;;0;0;0;Service de la Santé du Ghana;
1004;10/05/2020;GHA;Ghana;4;Ashanti;26;103;0;;;;103;Service de la Santé du Ghana;
1005;10/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
1006;10/05/2020;GHA;Ghana;4;Central;28;65;0;;;;65;Service de la Santé du Ghana;
1007;10/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
1008;10/05/2020;GHA;Ghana;4;Greater Accra;30;251;0;;;;251;Service de la Santé du Ghana;
1009;10/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
1010;10/05/2020;GHA;Ghana;4;Western;32;14;0;;;;14;Service de la Santé du Ghana;
1011;10/05/2020;GHA;Ghana;4;Eastern;33;3;0;;;;3;Service de la Santé du Ghana;
1012;10/05/2020;GHA;Ghana;4;Upper West;34;1;0;;;;1;Service de la Santé du Ghana;
1013;10/05/2020;GHA;Ghana;4;Volta;35;0;0;;0;0;0;Service de la Santé du Ghana;
1014;10/05/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
1015;10/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
1016;10/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
1017;10/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
1018;10/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
1019;10/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
1020;10/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
1021;11/05/2020;GHA;Ghana;4;Ashanti;26;307;0;;;;307;Service de la Santé du Ghana;
1022;11/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
1023;11/05/2020;GHA;Ghana;4;Central;28;27;0;;;;27;Service de la Santé du Ghana;
1024;11/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
1025;11/05/2020;GHA;Ghana;4;Greater Accra;30;89;0;;;;89;Service de la Santé du Ghana;
1026;11/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
1027;11/05/2020;GHA;Ghana;4;Western;32;3;0;;;;3;Service de la Santé du Ghana;
1028;11/05/2020;GHA;Ghana;4;Eastern;33;0;0;;0;0;0;Service de la Santé du Ghana;
1029;11/05/2020;GHA;Ghana;4;Upper West;34;0;0;;0;0;0;Service de la Santé du Ghana;
1030;11/05/2020;GHA;Ghana;4;Volta;35;1;0;;;;1;Service de la Santé du Ghana;
1031;11/05/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
1032;11/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
1033;11/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
1034;11/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
1035;11/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
1036;11/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
1037;11/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
1038;12/05/2020;GHA;Ghana;4;Ashanti;26;0;0;;0;0;0;Service de la Santé du Ghana;
1039;12/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
1040;12/05/2020;GHA;Ghana;4;Central;28;0;0;;0;0;0;Service de la Santé du Ghana;
1041;12/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
1042;12/05/2020;GHA;Ghana;4;Greater Accra;30;0;0;;0;0;0;Service de la Santé du Ghana;
1043;12/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
1044;12/05/2020;GHA;Ghana;4;Western;32;0;0;;0;0;0;Service de la Santé du Ghana;
1045;12/05/2020;GHA;Ghana;4;Eastern;33;0;0;;0;0;0;Service de la Santé du Ghana;
1046;12/05/2020;GHA;Ghana;4;Upper West;34;0;0;;0;0;0;Service de la Santé du Ghana;
1047;12/05/2020;GHA;Ghana;4;Volta;35;0;0;;0;0;0;Service de la Santé du Ghana;
1048;12/05/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
1049;12/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
1050;12/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
1051;12/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
1052;12/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
1053;12/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
1054;12/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
1055;13/05/2020;GHA;Ghana;4;Ashanti;26;0;0;;0;0;0;Service de la Santé du Ghana;
1056;13/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;;0;0;0;Service de la Santé du Ghana;
1057;13/05/2020;GHA;Ghana;4;Central;28;0;0;;0;0;0;Service de la Santé du Ghana;
1058;13/05/2020;GHA;Ghana;4;Upper East;29;0;0;;0;0;0;Service de la Santé du Ghana;
1059;13/05/2020;GHA;Ghana;4;Greater Accra;30;0;0;;0;0;0;Service de la Santé du Ghana;
1060;13/05/2020;GHA;Ghana;4;Northern;31;0;0;;0;0;0;Service de la Santé du Ghana;
1061;13/05/2020;GHA;Ghana;4;Western;32;0;0;;0;0;0;Service de la Santé du Ghana;
1062;13/05/2020;GHA;Ghana;4;Eastern;33;0;0;;0;0;0;Service de la Santé du Ghana;
1063;13/05/2020;GHA;Ghana;4;Upper West;34;0;0;;0;0;0;Service de la Santé du Ghana;
1064;13/05/2020;GHA;Ghana;4;Volta;35;0;0;;0;0;0;Service de la Santé du Ghana;
1065;13/05/2020;GHA;Ghana;4;Oti;36;0;0;;0;0;0;Service de la Santé du Ghana;
1066;13/05/2020;GHA;Ghana;4;North East;37;0;0;;0;0;0;Service de la Santé du Ghana;
1067;13/05/2020;GHA;Ghana;4;Western North;38;0;0;;0;0;0;Service de la Santé du Ghana;
1068;13/05/2020;GHA;Ghana;4;Savannah;39;0;0;;0;0;0;Service de la Santé du Ghana;
1069;13/05/2020;GHA;Ghana;4;Bono;40;0;0;;0;0;0;Service de la Santé du Ghana;
1070;13/05/2020;GHA;Ghana;4;Bono East;41;0;0;;0;0;0;Service de la Santé du Ghana;
1071;13/05/2020;GHA;Ghana;4;Non spécifié;42;0;0;;0;0;0;Service de la Santé du Ghana;
1072;14/05/2020;GHA;Ghana;4;Ashanti;26;126;;;;;126;Service de la Santé du Ghana;
1073;14/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;;;0;0;0;Service de la Santé du Ghana;
1074;14/05/2020;GHA;Ghana;4;Central;28;40;;;;;40;Service de la Santé du Ghana;
1075;14/05/2020;GHA;Ghana;4;Upper East;29;0;;;0;0;0;Service de la Santé du Ghana;
1076;14/05/2020;GHA;Ghana;4;Greater Accra;30;223;;;;;223;Service de la Santé du Ghana;
1077;14/05/2020;GHA;Ghana;4;Northern;31;3;;;;;3;Service de la Santé du Ghana;
1078;14/05/2020;GHA;Ghana;4;Western;32;9;;;;;9;Service de la Santé du Ghana;
1079;14/05/2020;GHA;Ghana;4;Eastern;33;0;;;0;0;0;Service de la Santé du Ghana;
1080;14/05/2020;GHA;Ghana;4;Upper West;34;0;;;0;0;0;Service de la Santé du Ghana;
1081;14/05/2020;GHA;Ghana;4;Volta;35;1;;;;;1;Service de la Santé du Ghana;
1082;14/05/2020;GHA;Ghana;4;Oti;36;0;;;0;0;0;Service de la Santé du Ghana;
1083;14/05/2020;GHA;Ghana;4;North East;37;0;;;0;0;0;Service de la Santé du Ghana;
1084;14/05/2020;GHA;Ghana;4;Western North;38;1;;;;;1;Service de la Santé du Ghana;
1085;14/05/2020;GHA;Ghana;4;Savannah;39;0;;;0;0;0;Service de la Santé du Ghana;
1086;14/05/2020;GHA;Ghana;4;Bono;40;0;;;0;0;0;Service de la Santé du Ghana;
1087;14/05/2020;GHA;Ghana;4;Bono East;41;0;;;0;0;0;Service de la Santé du Ghana;
1088;14/05/2020;GHA;Ghana;4;Non spécifié;42;0;2;;0;0;0;Service de la Santé du Ghana;
1089;15/05/2020;GHA;Ghana;4;Ashanti;26;10;;;;;10;Service de la Santé du Ghana;
1090;15/05/2020;GHA;Ghana;4;Brong Ahafo;27;0;;;0;0;0;Service de la Santé du Ghana;
1091;15/05/2020;GHA;Ghana;4;Central;28;16;;;;;16;Service de la Santé du Ghana;
1092;15/05/2020;GHA;Ghana;4;Upper East;29;0;;;0;0;0;Service de la Santé du Ghana;
1093;15/05/2020;GHA;Ghana;4;Greater Accra;30;44;;;;;44;Service de la Santé du Ghana;
1094;15/05/2020;GHA;Ghana;4;Northern;31;12;;;;;12;Service de la Santé du Ghana;
1095;15/05/2020;GHA;Ghana;4;Western;32;26;;;;;26;Service de la Santé du Ghana;
1096;15/05/2020;GHA;Ghana;4;Eastern;33;0;;;0;0;0;Service de la Santé du Ghana;
1097;15/05/2020;GHA;Ghana;4;Upper West;34;0;;;0;0;0;Service de la Santé du Ghana;
1098;15/05/2020;GHA;Ghana;4;Volta;35;0;;;0;0;0;Service de la Santé du Ghana;
1099;15/05/2020;GHA;Ghana;4;Oti;36;0;;;0;0;0;Service de la Santé du Ghana;
1100;15/05/2020;GHA;Ghana;4;North East;37;0;;;0;0;0;Service de la Santé du Ghana;
1101;15/05/2020;GHA;Ghana;4;Western North;38;0;;;0;0;0;Service de la Santé du Ghana;
1102;15/05/2020;GHA;Ghana;4;Savannah;39;0;;;0;0;0;Service de la Santé du Ghana;
